stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
72hpf,0.281848056003223,0.281848056003223,0.281848056003223,0.563696112006446,0,0,0,0,0,1.40924028001612,0.281848056003223,11.5557702961322,0.563696112006446,0,0.281848056003223,0,0.563696112006446,0
21Day,0,0,1.10996058079285,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0,0.739973720528564,0,5.17981604369995,0,0.369986860264282,0.369986860264282,0,0,0
3Month,0,0,0,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0.104017006644673,0,0.104017006644673
22Month,0,0,0,0,0,0.136649431988133,0.819896591928799,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0
