stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.28,0,2.54,1.97,0,0,0,0,0,0.56,0,0.56,0.28,5.07,10.71,0,2.82,0,3.66,0,1.13,14.37,1.97,0.28,0,0,5.07,0.28,0,0.28,0.28,0,0.56,0,0,0
21Day,1.48,0.74,1.48,8.14,1.85,0,0.74,0,0,0,18.87,0,0.74,20.35,0.37,4.81,1.48,12.58,0,0.37,4.44,0,22.57,3.33,0.74,0,0,7.4,3.33,0,0.74,0.37,0.37,0.74,0,0,1.85
3Month,0.31,3.54,4.68,32.04,0,1.66,0.31,6.55,4.06,0,477.54,3.74,0.73,291.87,4.68,13.42,3.43,23.4,4.26,0.52,3.85,9.67,4.78,0.62,3.02,1.04,0,0.31,9.36,10.09,0.42,0,0,0.21,2.08,5.72,4.58
22Month,0,1.64,3.14,12.71,0,0.96,0.14,4.24,2.19,2.05,411.18,0.55,1.64,138.02,0.55,1.23,3.01,15.85,0.27,9.43,1.64,0.14,2.6,0,1.37,0.55,0.27,0,0.68,2.19,0.82,0,0,0,0,0,0.96
