stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,1,1,2,0,0,0,1,0,0,0,0,3,0,18,0,0,0,0
72hpf,0,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0.84554416800967,0.84554416800967,1.12739222401289,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0.369986860264282,0.739973720528564,0,0,0,0,0
3Month,0,0,0.104017006644673,0,0,0.312051019934018,0,0.208034013289345,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.208034013289345,6.03298638539101,0.312051019934018,0.104017006644673
22Month,0,0.546597727952532,0,0,0.136649431988133,0.546597727952532,0,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0,6.14922443946599,0,0
