stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulocyte,Hatching.gland,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,2,0,1,0,0,0,1,0,0,1,0,4,0,0,1,18,1,0,0,0
72hpf,0.281848056003223,0.281848056003223,0.84554416800967,0,0.563696112006446,0,0,0,0.281848056003223,0,0,0.84554416800967,0.281848056003223,0,16.0653391921837,4.22772084004835,2.25478444802579,0,0,0
21Day,1.10996058079285,0,1.47994744105713,0.369986860264282,1.10996058079285,0.369986860264282,0,0.369986860264282,0,0,0.369986860264282,1.84993430132141,0,0.369986860264282,8.50969778607849,4.06985546290711,1.47994744105713,1.10996058079285,0,0.369986860264282
22Month,0,0,0,0,0,0,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0
