stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hatching.gland,Immune.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.cone.cell,Smooth.muscle.cell,T.cell
24hpf,1,1,2,0,0,0,3,0,0,0,3,1,12,0,1,0,0,0,0,0
72hpf,0.563696112006446,0,0,0,0,0,0,0,0.281848056003223,1.40924028001612,0,0.563696112006446,0.84554416800967,0.281848056003223,0.281848056003223,0.281848056003223,0.563696112006446,0,0,0
21Day,0,0,1.10996058079285,0.739973720528564,0,0,0,0.739973720528564,0.369986860264282,1.47994744105713,1.84993430132141,0.739973720528564,0.369986860264282,0,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282
3Month,0,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22Month,0,0,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
