stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,33,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,0,0,0,0,20,60,0,0,14,0,0,0,0,0,0,0,0,0
72hpf,5.36,19.17,0,8.46,5.92,2.82,0,0.28,0,0,0,0,0,0,0.28,0,0.85,9.02,0.56,69.33,0,0,6.76,0.28,191.09,21.7,0.85,0,128.24,0,0,2.25,0,0.28,1.13,0,0,0
21Day,8.51,18.13,0.37,13.69,2.96,4.07,0,1.85,0,0,0,0,0.37,0,4.44,1.11,0,10.36,1.11,165.01,0,0,31.08,0.37,48.47,4.07,0,1.11,103.23,6.66,0.37,1.85,2.22,3.7,1.48,1.85,0,0.37
3Month,0.31,20.7,0,6.87,1.56,0,0.1,0.1,0.83,0.52,1.14,0,3.02,0.62,0,4.68,0.21,8.32,0.94,42.86,14.25,0,3.74,0.42,1.98,0.42,1.35,0.42,6.03,0.42,8.11,0,0.1,0,0.1,27.98,1.46,0.52
22Month,0.14,41.95,0.68,5.19,0.82,0,0.27,0,0.55,0,1.64,17.63,14.21,0.96,0.68,18.17,0.41,2.87,1.23,36.49,0.68,0.68,3.96,0.14,2.6,0.55,1.09,0.27,3.14,0.27,3.14,0.14,0,0,0,5.19,0,0.55
