stage,Epithelial.cell,Goblet.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cell,Spermatocyte
24hpf,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
72hpf,0.84554416800967,0,0,0,0,0.84554416800967,0,2.25478444802579,0,0,1.69108833601934,1.12739222401289,1.69108833601934,0,0,0.281848056003223,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0,0.624102039868036,0.104017006644673,0,0,0,0,0.104017006644673,0,0,0,0,0.104017006644673,0.624102039868036,0,0.832136053157381
22Month,0,0.273298863976266,1.2298448878932,0,0.546597727952532,0,0.136649431988133,0.273298863976266,0,0,0,0,0,0,0.546597727952532,0,0
