stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,10,0,41,0,2,0,0,0,0,0,1,0,0,0,0,8,10,65,130,0,0,0,3,28,890,1,0,0,22,0,0,0,0,0,9,0,0,0
72hpf,9.86,4.23,0,19.73,1.97,4.23,0,0.85,0,0.28,0,0,0.28,0,1.13,0,15.5,29.59,4.79,59.75,0,4.51,0.28,0,136.41,176.44,0.56,0.28,0,33.26,1.69,0.56,10.15,3.95,1.13,3.95,0,0,0.28
21Day,21.46,2.22,1.11,48.47,2.22,44.77,0,30.34,0.37,1.11,0,0,5.18,0,15.91,4.44,3.7,13.69,13.69,107.3,0,0,7.77,1.48,48.47,78.44,0.74,1.11,0,28.86,6.29,3.33,13.32,3.33,5.18,4.07,0,0,7.03
3Month,0.62,2.39,1.66,32.77,0.52,0,0.94,0.94,2.6,7.07,0,0,36.72,5.72,1.14,15.91,3.22,9.99,9.47,11.55,2.08,0.1,3.43,2.6,1.87,0.94,1.87,0.52,0,0.42,2.81,119.41,0.31,0.1,0,0.62,8.11,109.84,11.75
22Month,0.14,4.24,2.05,14.89,0,0,0.55,1.37,1.78,12.85,4.37,0,58.76,3.28,5.19,20.63,0.96,2.46,16.67,15.17,0.41,2.19,1.78,0.68,0.96,0.41,2.05,1.37,2.6,0.82,0.27,26.51,0.41,1.23,0,0,1.5,0.55,2.87
