stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,20,0,112,4,6,0,1,0,0,0,2,0,0,0,0,4,32,49,198,0,0,0,1,60,1682,1,0,0,24,0,0,0,0,0,9,0,0,0
72hpf,13.53,4.79,0,21.7,3.66,3.38,0,2.25,0,0,0,0,0.28,0,3.66,0,18.88,37.49,5.36,58.62,0,5.92,0.85,0.28,56.09,224.63,0.56,0.28,0,31,2.82,0.28,15.78,0,0,3.66,0,0,0
21Day,15.91,4.07,0.74,50.32,1.11,61.42,0,39.96,0,1.85,0.37,0,3.33,2.96,20.72,4.07,2.59,9.99,9.25,99.9,0,0,5.18,0,21.09,83.99,0.37,2.59,0,41.44,11.84,0.37,15.54,0.74,2.96,1.48,0,0,6.29
3Month,0.31,0.83,1.35,57.42,0,0,0.94,2.08,1.56,7.39,0,0,11.65,5.62,3.33,8.11,2.18,16.75,8.01,6.24,0.62,0,0.62,1.66,0.83,1.46,1.04,0.1,0,0.1,1.66,140.63,0.42,0.1,0,0.31,7.28,5.62,7.59
22Month,0.14,0.82,1.09,13.25,0,0,1.09,1.5,1.09,19.27,2.73,0,24.46,3.96,12.71,15.44,0.68,3.69,18.17,2.19,0,1.09,0.68,0.27,0.55,0.41,1.09,0,5.47,0.14,0.41,30.34,0.27,0,0,0,0.14,0,2.19
