stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,5,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,1,9,10,0,0,0,0,11,79,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,3.1,1.41,0,2.54,0,3.95,0,0.28,0,0,0,0,0,0,0.85,0,0.85,6.76,0.85,8.17,0,1.13,0,0,36.36,20.01,0,0.56,0,6.48,0,0,3.95,0,0,0.85,0,0,0
21Day,6.66,1.11,0,12.21,0.74,7.4,0,5.18,0,1.11,0,0,1.11,0.74,3.7,0,0.37,2.59,2.59,22.94,0,0,0.74,0,11.1,8.14,0.37,0.74,0,5.55,1.85,0.37,1.85,1.11,0.74,0,0,0,4.44
3Month,0,1.14,0.62,12.27,0.42,0,0.21,0.42,1.35,3.02,0,0,34.74,3.12,1.46,3.43,0.83,3.54,4.06,7.28,1.25,0,1.56,0.83,0.42,0.42,0.73,0.31,0,0.21,1.35,14.46,0,0,0,0.52,1.35,19.66,7.59
22Month,0,1.5,0.41,3.55,0,0,0.27,0.68,0.27,2.87,2.05,0,49.88,1.64,2.05,3.42,0.27,0.68,4.24,6.29,0.27,1.64,0.96,0.14,0.82,0.27,0.68,0.27,0.55,0.27,0.27,2.6,0.27,0.27,0,0.14,0,0,3.01
