stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,45,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,26,0,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,32.41,1.13,0,0.28,0.28,0.28,0,0,0,0,0,0,0,0,0,0.28,0.28,0,4.79,0,0,0,0.28,10.43,5.07,0,0,0,5.36,1.69,0,0.56,1.97,1.13,2.25,0,0,0
21Day,46.62,0.37,0.37,3.7,0.37,2.96,0,1.11,0,0,0,0.37,0,1.48,0.74,0,1.85,1.11,25.9,0,0,2.59,0.37,11.84,21.83,0,1.11,0,12.58,2.96,1.11,2.59,1.11,2.22,1.11,0,0,1.11
3Month,4.06,0.94,0,3.12,0,0,0.1,0.31,0.73,1.25,0,4.47,1.56,1.56,1.46,0.31,1.04,2.08,8.84,1.46,0,1.14,0.31,0.52,0.62,0.31,0.52,0,0.52,1.04,76.76,1.14,0,0,0.31,0.73,4.06,7.8
22Month,0.55,1.64,0.55,3.55,0.27,0,0.41,0.27,0.68,1.64,1.5,13.66,0.41,5.33,2.73,0,1.23,4.24,27.6,0.82,0.41,1.64,0,0.41,0.82,1.09,0,0.14,1.64,0.14,22.14,26.24,0.41,0,1.78,0.55,0,4.37
