stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,34,36,0,86,3,5,0,0,0,0,0,0,7,0,0,1,0,18,24,41,253,0,1,0,0,77,1256,2,0,0,41,0,0,0,0,0,0,7,0,0,0
72hpf,68.21,49.61,0,77.79,18.04,28.75,0,1.41,0,0,3.1,0,0,0.85,0,4.23,0.56,130.21,166.01,7.89,343.01,0,12.4,12.68,10.43,582.3,682.92,6.2,18.6,0,253.1,6.76,0,3.66,83.99,3.1,0.85,21.98,0,0,0
21Day,81.4,17.39,10.73,217.92,8.88,76.59,0,35.15,0,3.7,6.66,0.74,0,18.87,1.11,42.92,46.62,20.35,66.6,20.72,426.22,0.74,0.37,53.65,2.59,175.74,249.74,4.81,28.49,0,128.76,22.57,0,8.51,38.85,4.44,14.06,11.1,1.11,0,24.79
3Month,1.87,13.52,17.58,146.04,0.62,0,2.29,2.81,0.31,47.12,23.72,0.42,0,165.91,25.9,6.14,290.21,17.16,29.12,26.11,61.06,11.23,0.52,16.12,29.96,4.58,2.7,7.8,16.64,0,1.25,6.55,0.1,152.49,2.29,0.21,0,1.14,22.47,25.59,35.05
22Month,0.27,19.4,16.94,58.49,0.41,0,0.55,1.91,0,21.04,57.94,28.97,0,447.94,8.61,8.88,295.44,5.88,6.56,37.44,45.64,0.68,6.15,10.11,1.64,1.5,1.37,6.56,33.75,7.38,0.96,1.23,0,29.11,4.24,1.64,0,0.68,3.55,0,12.3
