stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,T.cell
24hpf,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,1.12739222401289,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0,1.10996058079285,1.10996058079285,0,0,1.10996058079285,0,0.369986860264282,10.3596320873999,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0
3Month,0.104017006644673,0.416068026578691,3.84862924585289,0.624102039868036,0.104017006644673,0,0,0.104017006644673,2.80845917940616,0,0,0,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.273298863976266,2.8696380717508,2.73298863976266,0,0,0.273298863976266,0,1.77644261584573,0.273298863976266,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0,0
