stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia
24hpf,0,0,0,0,0,1,1,8,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,4.50956889605157,1.40924028001612,0,0,0,0.563696112006446
21Day,0,0,0,0.369986860264282,0,0.369986860264282,2.21992116158569,0.369986860264282,0.369986860264282,0.369986860264282,0,0
3Month,0,0,0,0,0.104017006644673,0,0,0,0,0,0.208034013289345,0
22Month,0.273298863976266,0.136649431988133,0.956546023916932,0,0,0,0,0,0,0,0,0
