stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,103,0,0,1,0,0,0,0,0,0,0,0,0,6,2,14,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,38.0494875604351,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0,0.281848056003223,0,0,0,0,1.97293639202256,1.69108833601934,0,0,0.281848056003223,0,0,0,0.563696112006446,0,0.281848056003223,0,0,0
21Day,54.0180815985852,0,0,1.47994744105713,0.739973720528564,0,0,0,0,0,0,0,0,0.369986860264282,0,2.58990802184998,0,0,0.369986860264282,0,2.58990802184998,0,0,0,1.47994744105713,0,0,0,0,0.369986860264282,0,0,0,0
3Month,2.18435713953813,0.312051019934018,0.104017006644673,1.87230611960411,0,0.208034013289345,0.416068026578691,0,3.84862924585289,0.416068026578691,0.208034013289345,0.832136053157381,0,0.520085033223363,1.87230611960411,3.84862924585289,0.208034013289345,0,0.208034013289345,0.312051019934018,0,0,0,0.208034013289345,0.104017006644673,0.312051019934018,14.9784489568329,0.104017006644673,0,0,0,0.312051019934018,1.24820407973607,0.624102039868036
22Month,1.09319545590506,0.546597727952532,0.273298863976266,2.8696380717508,0,0,0.819896591928799,0.273298863976266,16.397931838576,0.546597727952532,0.409948295964399,0.273298863976266,0,0.409948295964399,3.82618409566773,3.68953466367959,0.136649431988133,0.136649431988133,1.09319545590506,0,0.273298863976266,0,0.136649431988133,0,0,0.136649431988133,5.60262671151346,0,0.136649431988133,0,0,0,0,0.273298863976266
