stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,T.cell
24hpf,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0
21Day,0,0,0,0.369986860264282,1.84993430132141,0,0,0,0,0,0.369986860264282,0,0.739973720528564,0.369986860264282,0,0,0.369986860264282,0,0,0
3Month,0,0,0.104017006644673,0,0,0.104017006644673,0,0,0.624102039868036,0.208034013289345,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0.208034013289345,0.104017006644673
22Month,0,0,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0.819896591928799,0.273298863976266,0,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0
