stage,Cardiomyocyte,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,1,0,0,0,0,0,0,2,1,2,3,13,1,0,0,0,0
72hpf,0.281848056003223,0.563696112006446,0,0,0,0,0,0,0,0,0,1.12739222401289,3.10032861603546,1.97293639202256,0,0,0.84554416800967,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,1.84993430132141,0.739973720528564,0.739973720528564,0.369986860264282,0,0,0,0.369986860264282
3Month,0,0.208034013289345,0,0.104017006644673,0.104017006644673,0.624102039868036,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0,1.97632312624878,0,0.312051019934018,0.208034013289345
