stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,18,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0,0,7.60989751208703,0.281848056003223,0.281848056003223,0,0.281848056003223,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0
3Month,0,0.104017006644673,0,0,0,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0,0.208034013289345,0,0,0.312051019934018,0.104017006644673
22Month,0.273298863976266,0,0,0,0.136649431988133,0,0.136649431988133,0,3.14293693572706,0,0.546597727952532,0,0.273298863976266,0.273298863976266,0,0,0,0,0,0,0,0
