stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,3,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,39,0,0,0,0,10,220,0,0,0,3,0,0,0,0,0,1,0,0,0
72hpf,14.09,2.54,0,10.43,1.97,3.38,0,0.85,0,0,0.28,0,0.28,0,0.85,0,13.81,34.1,2.82,18.6,0,3.66,0.85,1.13,289.18,91.04,1.41,1.41,0,16.07,1.69,0,9.3,8.17,8.74,1.13,0,0,0
21Day,22.57,1.48,0,71.04,2.96,25.53,0,18.5,0,0.74,0.37,0,11.84,0.74,18.87,2.22,3.7,27.38,6.66,54.02,0,0.74,11.47,0,135.42,56.24,1.48,3.7,0,34.78,8.51,0,8.51,16.65,17.76,2.22,0,0,5.55
3Month,3.33,3.64,4.37,90.08,0.21,0,2.08,3.74,0.21,34.53,7.59,0.31,290.1,6.97,6.24,33.49,14.46,29.02,12.17,23.51,6.97,0.1,4.47,6.55,8.22,3.22,4.58,13.31,0,3.22,5.41,109.63,3.33,0.42,0,0.73,2.91,5.62,7.39
22Month,0.96,3.01,2.19,12.71,0.14,0,1.37,1.91,0.14,4.92,10.25,2.32,121.62,2.32,10.8,13.66,2.6,3.14,7.93,15.71,0.27,3.55,0.96,0.55,6.7,1.64,2.19,7.11,0.14,0.27,0.55,14.35,9.02,10.25,0,0.27,0.41,0,1.78
