stage,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell,Oocyte,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0,0,0,0
3Month,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0.104017006644673
22Month,0.273298863976266,0.136649431988133,0.136649431988133,2.59633920777453,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0
