stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mt.rich.cell
21Day,0.369986860264282,0.739973720528564,0,0.369986860264282,0,0
22Month,0,0,0.136649431988133,0,0.273298863976266,0.136649431988133
