stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,36,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,1.41,2.82,0,1.69,1.41,0.85,0,0,0,0,0,0,0,0,0,0,2.25,0.28,17.76,0,0,0,0,5.92,11.84,0.28,0.28,0,32.69,0,0,1.97,0.28,0,0.56,0,0,0
21Day,1.48,0.37,0,2.22,0,0.37,0,0.37,0,0,0,0.37,0.37,1.11,0,0,1.11,0.37,18.87,0,0,2.96,0,3.33,4.44,0.37,0.74,0,7.4,1.85,0,0.37,0,0.37,0.37,0,0,1.11
3Month,0.42,2.29,0,5.1,0.1,0,0.1,0,0.21,1.66,0.1,4.99,0.62,0.1,0.94,0.52,1.04,1.04,11.03,3.22,0,0.62,0.52,0.31,0.21,0.62,0.62,0,1.56,0.31,5.41,0.1,0,0,0,4.68,20.18,0.83
22Month,0.14,2.87,0.27,1.37,0,0,0.14,0.14,0.27,0.96,0.82,12.85,0.27,0,0.82,0.27,0.27,0.41,8.75,0.27,0.41,0.82,0.14,0.27,0,0,0.41,0.27,0.68,0,2.05,0.96,0,0,0.14,0.41,0,0.14
