stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,14,5,0,51,1,2,0,1,0,1,0,14,2,0,0,2,3,15,18,70,0,0,0,1,34,634,3,0,0,11,0,0,0,0,0,0,3,0,0,0
72hpf,17.19,3.95,0,28.18,5.92,10.43,0,1.13,0,0.28,0,0,1.41,0,1.13,0.56,16.91,103.44,2.25,55.81,0,18.32,3.1,1.13,347.24,204.34,0.85,1.97,0,46.79,3.1,0,0,29.03,2.54,1.13,6.48,0,0,0
21Day,27.01,2.22,7.4,300.43,3.7,73.63,0,22.57,7.4,0.74,0.37,0,128.39,2.22,18.13,46.25,15.91,159.09,8.88,81.77,0,0.37,17.02,0.37,147.99,142.81,2.96,8.14,0,49.58,28.86,0,2.59,50.32,8.51,9.62,6.29,0,0,8.14
3Month,0.73,1.98,2.6,172.88,0.62,0,1.25,2.5,63.87,9.67,0.1,0,110.36,32.87,2.81,246.52,5.41,39.63,15.19,15.08,2.39,0,19.35,3.12,6.76,2.91,3.64,5.3,0,3.02,5.51,0.21,137.93,9.36,0.21,0,0.73,6.35,39.94,12.48
22Month,0.55,4.65,6.42,41.95,0.41,0,2.32,1.37,29.65,28.83,9.7,0,941.38,16.4,9.16,191.99,3.01,5.88,30.88,22.41,0.68,7.52,12.3,0.27,5.19,3.42,5.47,5.19,3.28,2.6,0.41,0,11.48,48.51,4.78,0,0.82,1.5,0.14,5.19
