stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,30,0,0,1,0,0,0
72hpf,0.563696112006446,0,0.281848056003223,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12739222401289,4.79141695205479,0,0.84554416800967,0,0,0,0
21Day,0,0,0,0.739973720528564,0,1.84993430132141,0,0,0,0,0,0.739973720528564,0,0,0,0.369986860264282,0.369986860264282,0,0,0,1.84993430132141,0,0,0,0,0,0
3Month,0,0.104017006644673,0.728119046512708,0,0.104017006644673,0.104017006644673,0.208034013289345,0,0,0.208034013289345,0.312051019934018,0,0,0.104017006644673,0.208034013289345,0.520085033223363,0,0.104017006644673,0.104017006644673,0,0,13.3141768505181,0,0.104017006644673,0.104017006644673,3.74461223920822,0.312051019934018
22Month,0,0,0.136649431988133,0,0,0,0,0.136649431988133,0.136649431988133,0.409948295964399,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0.546597727952532,0,0,0,0,0.136649431988133
