stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0.85,0,0,1.41,0.85,0,0,0.28,0,0,0,0,0,0,0,11.56,2.54,0,1.13,0,0.28,0,0.28,2.25,4.51,0.28,0,0,0.28,3.38,0,0,0.28,0,0.28,0,0,0,0
21Day,1.11,0,3.7,15.17,5.92,1.85,0,1.11,5.55,0,0,6.29,0,1.11,33.3,0.37,9.99,8.14,1.85,0,0.37,7.03,0.37,6.29,2.96,6.29,0,0,0.74,7.03,0,0.37,0,2.59,7.77,0,0,0,0
3Month,0.42,0.42,14.35,120.04,1.56,0,1.98,0.31,98.61,4.37,0,229.98,6.14,0.31,264.72,4.47,4.99,29.85,4.68,1.04,0.42,42.65,24.55,2.18,0.1,17.37,1.14,0,0.31,7.18,0.1,17.16,0.1,0,0,0,1.98,4.37,3.74
22Month,0.41,0.82,21.73,56.71,0.96,0,1.5,0.14,65.73,2.87,1.5,374.69,0.82,0.41,334.24,0.27,4.78,4.37,3.83,0,6.97,19.68,2.46,1.23,0.14,10.8,0.68,0.41,0.68,1.23,0,5.06,0.27,1.5,0.14,0,0,0,0.96
