stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Hatching.gland,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,T.cell
24hpf,1,2,0,0,0,0,1,0,1,1,0,1,5,0,2,67,2,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0,1.97293639202256,0,3.94587278404512,12.1194664081386,0.563696112006446,0.281848056003223,0.84554416800967,0
21Day,1.84993430132141,0,3.32988174237854,8.50969778607849,4.06985546290711,0,0,0.739973720528564,0,0,0,0,1.47994744105713,0.369986860264282,1.47994744105713,8.87968464634277,1.10996058079285,0.369986860264282,0.739973720528564,0.369986860264282
22Month,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0
