stage,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,T.cell
24hpf,0,0,0,2,0,3,0,0,0
72hpf,0,0,0,0.281848056003223,1.69108833601934,0.84554416800967,0,0,0
21Day,0,0,0,0.369986860264282,0.739973720528564,0,0.739973720528564,0,0
3Month,0,0,0.104017006644673,0.104017006644673,0,0,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.546597727952532,0,0,0,0,0,0,0.136649431988133
