stage,Epithelial.cell,Erythrocyte,Hepatocyte,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.progenitor.cell,Primordial.germ.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,4,2,0,0
72hpf,0,0,0,0,0,2.25478444802579,0,0,0
21Day,0,0.369986860264282,0,0,0.369986860264282,1.10996058079285,0,0,0.369986860264282
3Month,0,0,0,0.104017006644673,0,1.1441870730914,0,0.208034013289345,0
22Month,0.136649431988133,0,0.546597727952532,0,0,0,0,0.546597727952532,0
