stage,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.pigment.epithelial.cell
72hpf,0,0,0,0,0.281848056003223,0.563696112006446,0.281848056003223,0,0.281848056003223
21Day,0.369986860264282,1.47994744105713,0.369986860264282,0,0.739973720528564,0,0,0.739973720528564,0
22Month,0,0,0,0.409948295964399,0,0,0,0,0
