stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0,0.563696112006446,0,0,0,0,0.84554416800967,0.281848056003223,0,0,0,0
21Day,0,0,2.21992116158569,0.369986860264282,0.369986860264282,0,0,0,0.739973720528564,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0.739973720528564,0.369986860264282,0,0.369986860264282,0
3Month,0,0.104017006644673,0.520085033223363,0,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0.104017006644673,0.104017006644673,0,0,0,0.104017006644673,0,0.104017006644673
22Month,0,0,0,0,0,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0
