stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
72hpf,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0.563696112006446,0.563696112006446,0.563696112006446,0.281848056003223,0.281848056003223
21Day,0,0,1.47994744105713,0,0,0,0,0,0.369986860264282,0.739973720528564,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0
3Month,0,0.104017006644673,0.624102039868036,0,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0.208034013289345,0.104017006644673,0,0,0,0.104017006644673,0
22Month,0,0,0,0.136649431988133,0,0.136649431988133,1.09319545590506,0,0,0,0.136649431988133,0.136649431988133,0,0,0,0
