stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,34.95,1.13,0,1.69,1.41,0,0,0,0,0,0,0,0,0,0,0.28,1.69,0,12.12,0,0.28,2.25,0,31.29,4.51,0.28,0,0,3.66,0,0,0.28,0.28,0.28,0,0,0,0.28
21Day,25.53,0,0,10.36,1.85,1.85,0,0,0,0.37,0,0,0,0.37,0,0,1.11,0.37,14.06,0,0,7.03,0,17.39,1.85,0.37,3.33,0,0.74,2.59,0.37,0.74,1.48,2.22,0.37,0,0,0.37
3Month,1.25,0.31,0.1,7.07,0.31,0,0.1,0.1,0.31,1.25,0,5.41,1.14,0,1.14,0.83,0.83,0.52,3.95,0.83,0,0.94,0.42,0.73,0.21,0.42,0.94,0,1.14,0.62,1.66,0.1,0,0,0.73,0.21,0.42,0.42
22Month,0.14,0.41,0.14,1.5,0,0,0,0,0,1.5,0.27,11.75,0.55,0.82,0.82,0,0.55,0.96,2.87,0,0.14,0.27,0,0.41,0.14,0.14,0,0.14,0,0.27,1.23,0.14,0,0,0.14,0,0,0.14
