stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,7,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.3,5.64,0,3.95,6.2,6.76,0,0,0,0,0,0,0,0,0.28,0,1.13,11.27,1.97,13.53,0,0.28,0,0,755.07,28.47,0.28,0.85,0,8.74,0.56,0.85,7.33,0.28,1.13,0.28,0,0,0
21Day,9.25,5.18,0.37,6.66,2.59,12.21,0,1.11,0,0.37,0,0,1.11,0.37,4.07,2.59,0.74,4.44,1.48,10.36,0,0,4.81,0,354.45,15.54,0.74,1.11,0,4.07,11.84,0.37,3.33,2.22,2.59,0.37,0,0,0.74
3Month,1.04,5.3,0,2.18,0.73,0,0.21,0,3.02,0.52,0,0,3.12,1.35,0.1,1.35,0.42,0.83,0.83,5.72,3.95,0,0.42,0.31,2.91,0.52,1.35,0,0,0.21,1.14,25.48,0.21,0,0,0.1,0.52,28.4,0.42
22Month,0.55,9.57,0,2.87,0.14,0,0.14,0.27,3.42,1.23,1.09,0,16.67,0.82,0.96,2.46,0,0.27,1.64,5.33,0.27,0.82,1.09,0.14,2.73,0.14,3.14,0.27,0.14,0.14,0.14,15.71,0.14,0.14,0,0,0,0.14,0.55
