stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,1.41,0.85,0.56,0,0,0,0.28,0,0,0.56,0,0.28,2.54,0,3.1,0,0,0.56,0,27.9,5.07,0,0,3.38,0,0,1.69,0.56,0.28,0.56,0,0,0
21Day,0.74,0,0,5.92,0,0,0.37,0,0,0.37,0,0,0,0,3.33,1.11,0.74,4.44,0,0,0.37,0,12.21,4.44,0,0.37,1.85,1.11,0,0.37,0,0,0.37,0,0,0.37
3Month,0.31,0.1,0.42,5.82,0,0,0.1,0.94,0.62,0,7.59,0.73,0.52,2.08,0.83,1.46,1.04,2.29,0.21,0,0.21,0.42,0.31,0.1,0.52,0.62,0.21,0.52,5.62,0.1,0,0,0,0.94,4.26,1.25
22Month,0,0.41,0,1.64,0,0,0.14,0.41,0.82,0.41,18.04,0.14,0.27,1.64,0.14,0.41,0.68,1.23,0,0.14,0.14,0,0.14,0,0.27,0.55,0,0,1.91,0,0,0,0,0.14,0,0.27
