stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0.563696112006446,0.563696112006446,0,0,0,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0.104017006644673,0.832136053157381,0.208034013289345,0.208034013289345,0.520085033223363,0.104017006644673,0.104017006644673,0.416068026578691,0.104017006644673,0.208034013289345,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,2.49640815947214,0.104017006644673,10.2976836578226,0.312051019934018
