stage,Endothelial.cell,Epithelial.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,2,1,1,3,0,28
72hpf,0.281848056003223,0.281848056003223,0,0,0.281848056003223,0.281848056003223,0.84554416800967
21Day,0,0,0,0,0.369986860264282,0,0.739973720528564
