stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,104,15,0,162,2,0,0,1,0,3,0,5,0,0,1,1,3,2,57,202,0,0,0,0,39,545,1,0,0,20,0,0,0,0,0,0,5,0,0,0
72hpf,29.03,0.85,0,41.71,4.23,4.51,0,0,0,0,0,0.28,0,0,0.85,0,6.48,27.06,0.85,69.05,0,4.51,1.13,0.85,209.41,57.22,1.13,0.56,0,46.79,1.41,0,0.56,6.2,0.56,0.28,9.02,0,0,0
21Day,28.49,1.11,1.85,47.73,1.11,3.7,0,0.37,0,1.11,0.37,0,0.37,0.74,0.37,7.4,1.11,25.16,1.48,58.09,0,0.37,5.18,0.37,82.51,37.74,1.11,4.81,0,37.37,9.99,0,0.74,5.18,2.22,2.96,7.77,0,0,2.22
3Month,0.73,1.14,6.14,24.76,0.1,0,0.42,0.21,1.25,3.74,0.31,0,5.2,1.56,0.1,40.25,1.25,16.23,1.77,62.41,3.22,0,3.64,10.3,1.87,0.31,2.81,2.5,0,2.7,1.98,0.1,10.51,0.52,0.1,0,2.91,1.14,1.25,1.46
22Month,0,1.37,8.2,8.88,0,0,0.55,0,3.42,3.55,2.87,0,42.36,1.09,0.55,157.69,0.55,1.91,2.32,70.1,0.68,1.09,1.5,0.55,1.23,0.41,6.42,0.68,1.37,0.27,0.41,0,6.7,2.87,2.73,0,0.55,0.27,0,0.68
