stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,2,0,17,0,2,0,0,0,0,0,1,0,0,0,0,3,4,13,54,0,0,0,0,8,306,0,0,0,4,0,0,0,0,0,0,1,0,0,0
72hpf,7.89,0.85,0,7.89,1.69,1.13,0,1.13,0,0,0,0,0,0,1.13,0,14.09,2.82,0,25.93,0,10.71,0.28,0.28,14.37,46.22,0,0,0,24.8,2.82,0,0,1.13,0,0,1.41,0,0,0
21Day,29.23,0.74,0.74,8.51,0,11.84,0,10.36,0,0.37,0,0,5.18,0.37,1.48,2.22,0.37,3.7,1.48,29.23,0,0.37,1.48,0.37,5.55,15.17,0.37,0,0,23.68,2.59,0,0.74,0,0.74,0.37,8.51,0.37,0,0
3Month,0.21,0.42,2.18,10.82,0,0,1.25,0.42,1.66,1.35,0,0,457.26,2.7,0.1,24.03,1.25,3.74,2.91,2.6,0.52,0.73,3.74,0.83,0.42,0.21,0.31,1.87,0,0.1,7.39,0.1,8.95,0.1,0,0,1.25,1.46,0.94,1.77
22Month,0.68,1.64,2.32,5.6,0,0,2.6,0.14,0.82,4.65,2.73,0,1143.21,2.05,0.55,40.72,0.55,0.96,2.73,3.55,0,31.57,3.28,0.14,0.14,0,0.55,1.23,1.5,0,0.82,0,2.19,0.27,0.96,0,0.55,0.27,0.14,0.82
