stage,Epithelial.cell,Hepatocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
72hpf,0,0,0,0.563696112006446,0.281848056003223,0,0
21Day,0.369986860264282,0,0,0,0,0,0
3Month,0,0,0,0,0,0.104017006644673,0
22Month,0.136649431988133,0.546597727952532,0.136649431988133,0,0,0.136649431988133,0.136649431988133
