stage,Epithelial.cell,Goblet.cell,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,2,0,0,0
72hpf,0,0,0,0,0,0.563696112006446,0.281848056003223,0.281848056003223,0.281848056003223,0,0,0
3Month,0.416068026578691,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.208034013289345,0,0,1.04017006644673,0.936153059802054,0.104017006644673
