stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,1,0,2,0,1,0,0,0,0,3,1,3,0,10,0,0,0,0
72hpf,0,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0,1.69108833601934,0.84554416800967,0.281848056003223,0,0,0
21Day,0,0,0,0,0.739973720528564,0,0,0.369986860264282,0,0,0.369986860264282,0.739973720528564,0.739973720528564,0.369986860264282,0,0,0,0
3Month,0,0,0.208034013289345,0,0,0.208034013289345,0.208034013289345,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0.312051019934018,0.104017006644673,0.208034013289345
22Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273298863976266,0,0
