stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0.281848056003223,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0,0.739973720528564,0
3Month,0,0,0,0,0,0.208034013289345,0,0,0,0,0,0,0
22Month,0.136649431988133,0.136649431988133,0,0.136649431988133,0.136649431988133,5.60262671151346,0.273298863976266,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133
