stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Neural.cell,Primordial.germ.cell
72hpf,0,0,0,1.40924028001612,0
21Day,0.369986860264282,0,0,0,0
22Month,0,1.2298448878932,0.136649431988133,0,0.136649431988133
