stage,Epithelial.cell,Goblet.cell,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,6.48250528807413,0.84554416800967,0,0.563696112006446,0,2.25478444802579,0,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0,0,0,1.10996058079285,0,0,0.369986860264282,0,0,0,0
3Month,0,0.104017006644673,0,1.04017006644673,0,0.208034013289345,0.104017006644673,0,0,0,0,0,0,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0,0.136649431988133,2.049741479822,0,0.136649431988133,0,0,0,0,0.136649431988133,0,0.273298863976266,0,0,0.136649431988133
