stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,33,27,0,216,7,1,0,1,0,0,0,0,10,3,0,0,0,34,93,95,322,0,0,0,0,83,1796,0,0,0,50,0,0,0,0,0,13,0,0,0
72hpf,53.83,23.11,0,155.58,28.47,29.03,0,6.48,0,0.28,3.95,0,0,1.41,0,13.25,0.28,90.47,355.13,18.6,323.56,0,18.32,9.86,3.95,594.14,611.33,2.54,7.33,0,254.23,9.3,2.25,73,10.43,9.3,27.9,0,0,0.56
21Day,99.9,15.54,6.66,486.16,19.98,104.34,0,74,0,7.77,21.09,1.48,0,24.79,9.25,190.91,44.03,35.89,191.28,95.46,523.53,0.74,0.74,54.02,1.48,248.26,264.91,4.07,10.73,0,195.72,45.14,5.18,55.13,14.43,30.71,22.57,1.48,0,99.53
3Month,1.66,18.93,7.18,341.7,2.18,0,4.06,5.62,1.25,43.06,101.73,0.31,0,274.81,43.06,13.83,183.28,28.08,124.92,105.47,128.57,28.92,0.52,21.32,22.78,12.27,3.64,9.36,5.41,0,7.18,10.61,162.16,3.33,0.21,0,2.5,32.04,26.21,91.33
22Month,0.27,22.27,10.39,85.68,1.23,0,4.24,1.91,0.55,16.4,159.33,35.26,0,349.82,31.02,21.73,122.57,6.97,15.58,91.56,83.49,2.6,8.61,11.48,1.64,6.42,1.91,8.61,9.29,1.09,4.65,2.87,31.16,6.42,2.32,0,0.55,4.24,0.27,34.03
