stage,Epithelial.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,0,1,0,3,0,0
72hpf,0,0,2.81848056003223,0.281848056003223,0.281848056003223,0
21Day,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0,0,0,0,0.104017006644673
