stage,Epithelial.cell,Ionocyte,Keratinocyte,Macrophage,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,1,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.563696112006446,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0.369986860264282
3Month,0.520085033223363,0.416068026578691,0.208034013289345,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0,3.84862924585289,0.104017006644673,0.624102039868036,0
