stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0,0,0.281848056003223,0,0.281848056003223,0,0,0,0
21Day,1.84993430132141,0,0.739973720528564,1.47994744105713,0.369986860264282,0,0,0,0,0,0,2.58990802184998,0.739973720528564,0,1.10996058079285,0.739973720528564,0.739973720528564,0,0.739973720528564,0.739973720528564,0.369986860264282,0,0,1.10996058079285
3Month,0,0,0,0.208034013289345,0,0,0,0,0.104017006644673,0,0,0,0.312051019934018,0,0,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0
22Month,0,0.273298863976266,0,0.956546023916932,0,0.136649431988133,0.136649431988133,0.136649431988133,0.273298863976266,0.136649431988133,4.37278182362026,0.683247159940666,5.87592557548972,0,0.136649431988133,1.09319545590506,0.136649431988133,0,0.136649431988133,0,0,0.136649431988133,0,0.409948295964399
