stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Fibroblast,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,0,0,0.563696112006446,0,0,0,0,0.563696112006446,0,1.69108833601934,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0.208034013289345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520085033223363,0,0,0,0,0.520085033223363,0
22Month,1.09319545590506,14.2115409267658,10.5220062630862,20.49741479822,0.136649431988133,0,2.73298863976266,0.409948295964399,0.136649431988133,3.41623579970333,11.6152017189913,7.92566705531172,3677.37286423265,5.73927614350159,2.59633920777453,15.8513341106234,3.14293693572706,3.00628750373893,5.05602898356092,16.9445295665285,0.136649431988133,25.2801449178046,7.92566705531172,0.956546023916932,0.273298863976266,1.6397931838576,5.05602898356092,7.51571875934732,0.273298863976266,1.2298448878932,0.409948295964399,0.683247159940666,3.82618409566773,0.136649431988133,0.819896591928799,0,3.82618409566773
