stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0.563696112006446,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0,0,0.739973720528564,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.728119046512708,0.104017006644673,0.208034013289345,0,0.104017006644673,0.520085033223363,0,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0.104017006644673
22Month,0,0,0.409948295964399,0,0.273298863976266,0.956546023916932,0,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0,0,0,0,0.136649431988133,0.136649431988133
