stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Radial.glia
24hpf,0,0,0,0,0,0,0,0,2,0,0,0
72hpf,0.281848056003223,0,3.94587278404512,0,0,0.84554416800967,0,1.97293639202256,0.281848056003223,0.281848056003223,0,0.281848056003223
21Day,0,0.369986860264282,5.54980290396423,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0
3Month,0,0.208034013289345,0.208034013289345,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0
22Month,0,0,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0,0,0,0.136649431988133,0
