stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,16,2,0,0,0,0,0,0,0,0,0,0,1,2,0,5,12,0,0,0,0,15,647,1,0,0,0,0,1,0,0,0,0,0,0
72hpf,5.92,0.28,0,5.64,15.78,3.95,0,0,0,0,0,0,0,0,0,0,1.41,47.35,1.13,14.37,0,0.56,0.56,0,687.43,172.21,2.25,4.79,18.04,0,0.28,50.73,0.56,1.13,1.97,0,0,0
21Day,5.18,0.37,0.74,19.24,2.96,8.14,0,0.74,0,0,0.74,0,2.22,0,2.96,2.96,1.48,29.97,1.48,40.7,0,0.37,6.66,0,287.11,49.21,1.11,2.59,6.66,7.4,0.37,30.71,2.96,4.81,3.33,0,0,3.7
3Month,0.21,0.42,0,5.72,0.73,0,0,0,0.1,0.21,0.31,0.1,1.25,0.52,0,0.73,0.21,14.25,0.52,10.61,0.94,0,1.77,0.31,5.41,1.98,2.6,1.87,0.21,0.52,14.35,6.24,0.1,0,2.39,0.31,7.8,0.31
22Month,0,0.68,0,5.88,0,0,0.55,0,0,0.27,0.96,0.41,5.74,0.82,0.14,0.55,0.27,1.5,1.09,8.06,0,0,0.82,0.14,3.69,0.82,4.51,1.37,0,0,9.02,16.53,0,0,0.14,0,0,0.27
