stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,12,5,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.64,1.13,0,5.07,1.13,6.2,0,0,0,0,0,0,0,0,0.28,1.97,11.27,0.56,7.89,0,0.56,0.85,0,1017.19,24.24,0.28,0,9.02,0.56,0,6.2,0.56,1.13,0.56,0,0,0
21Day,7.77,0.37,0.74,15.17,0.37,19.24,0,1.85,0,0.37,0,2.22,1.85,4.07,3.33,1.11,12.58,4.44,15.17,0,0.37,3.33,0,594.94,13.32,0.74,1.11,8.51,13.69,0,5.55,11.47,13.69,0.74,0,0,4.07
3Month,0.1,0,0,3.54,0,0,0.21,0,0.52,1.25,0,6.66,1.56,0.1,1.77,0.1,1.66,0.83,2.39,0.52,0,0.31,0.21,20.08,0.1,1.14,0.1,0,0.42,9.57,2.08,0,0,0.1,0.21,15.5,1.25
22Month,0.27,0.68,0.27,2.05,0,0,0.55,0.14,0.27,3.55,0.96,37.17,1.37,0.82,2.6,0,0.41,3.28,2.6,0,1.37,0.82,0,36.62,0,0.41,0.68,0,0.27,4.37,11.34,0.96,0,0,0,0.14,0.55
