stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,1,0,11,1,0,0,0,0,0,0,0,0,0,0,3,1,1,8,0,0,0,0,6,1164,0,0,0,1,0,0,1,0,0,0,0,0,0
72hpf,2.82,0,0,66.23,1.41,2.54,0,0,0,0,0,0,0,0,0,3.1,9.02,0.56,3.66,0,0.28,0,0,37.2,206.88,0.85,0.85,0,4.51,0,0.56,76.94,1.13,0,0,0,0,0
21Day,2.59,1.11,0.37,191.65,0.37,9.99,0,0.74,0.74,0.37,0,1.48,0,1.85,0.37,2.22,14.06,1.48,10.36,0,0,0.74,0,16.65,91.39,0.74,0.74,0,2.96,6.29,0.74,28.86,0.74,2.96,1.11,0,0,0.37
3Month,0,0.62,0.21,72.71,0,0,0.21,0,1.14,0.83,0,4.58,1.77,0,1.77,1.14,40.05,1.04,1.25,0.31,0,0.42,0.73,0.31,0.1,0.42,0.1,0,0.1,1.77,46.39,0.62,0,0,0,1.35,2.08,1.35
22Month,0,1.78,0.68,33.07,0,0,0.27,0.14,2.73,3.83,1.5,23.78,0.68,0,5.19,1.23,9.57,3.69,2.73,0.14,2.19,0.14,0,0.55,1.64,2.19,0,7.38,0,0.27,32.52,2.05,0.41,0,0,0.41,0,0.41
