stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.28,0,0,0,0,0,36.36,2.25,0,0,0,0.56,0,0,0.28,0,0,0,0,0,0
21Day,0.74,1.11,0.37,8.51,7.03,0,0.74,0,0,0,0.74,0,2.22,1.11,0.74,4.07,1.48,4.44,0,0,0,0,168.34,6.66,0,0.37,0,0.74,5.55,0,2.96,0.74,5.55,0,0,0,1.85
3Month,0.1,0,0,4.16,0,0.31,0,0.52,0.62,0,3.85,1.35,0,1.46,0.21,0.62,1.14,3.12,0.62,0,0.62,0.52,13.52,0.31,7.91,1.25,0,0,0.73,37.34,1.35,0.52,0.1,0.31,0.52,31.1,2.08
22Month,0,0.55,0.96,2.32,0,0.14,0,0,2.19,0.41,19.13,0.82,0.14,2.05,0.14,0,1.64,5.88,0.55,0.82,0.14,0,25.14,1.64,10.52,8.2,7.11,0,0.14,7.79,15.17,0.96,0,1.23,0,0.27,0.41
