stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hatching.gland,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,1,0,1,0,0,1,0,0,0,2,3,0,0,3,1,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0,0,0.563696112006446,0,0.281848056003223,0,0.84554416800967,0,0,0,0.281848056003223,0,0
21Day,0.369986860264282,0,0,0.369986860264282,0.739973720528564,0,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0
3Month,0,0,0.104017006644673,0.936153059802054,0,0,0,0.312051019934018,0.520085033223363,0.208034013289345,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0,8.52939454486316,0,0.104017006644673,0.520085033223363
