stage,Enterocyte,Epithelial.cell,Granulocyte,Keratinocyte,Macrophage
24hpf,0,1,0,0,1
72hpf,0,0,0,0.281848056003223,0
21Day,0.369986860264282,0.369986860264282,0.369986860264282,0,0
