stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.56,0,1.13,0.85,1.13,0,0,0,0.28,0,0,0,0.56,0,0.28,1.13,45.38,4.23,0,0,0,0,16.91,4.51,0.28,0,0,1.69,0,0,0,0.56,0,0,0.28,0,0,0
21Day,2.22,0.37,0,3.7,0,0.74,0,0,0,1.11,0,0,2.22,12.95,0.37,0.74,3.7,57.35,6.29,0,0,0.37,0,6.66,2.96,0,0.37,0,2.96,0.74,0,0,0.37,0,0.74,0,0,0,10.73
3Month,0.42,11.13,0.1,8.63,0.21,0,0.52,0,1.14,18.31,0,8.95,150.2,3.02,2.39,0.52,1.25,171.73,7.8,1.25,0.21,2.81,0.73,1.04,0.21,1.35,0,0,0.42,2.08,0.73,3.43,0.21,0.1,0,0.21,2.81,2.5,70.73
22Month,0,21.59,0.14,3.28,0,0,0.27,0.41,0.27,15.17,1.23,9.98,34.3,2.19,0.82,0.14,0.41,93.19,6.42,0.55,0.14,0.55,0,0.55,0.14,0.14,0.68,0.14,0,0.27,0,1.23,0.96,0.68,0,0,1.37,0,27.74
