stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,7,17,0,0,0,0,3,160,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,7.05,1.97,0,5.07,1.97,0.56,0,0.85,0,0,0,0,0,1.69,0,3.95,6.48,0.85,11.84,0,1.97,0.28,0.56,32.13,44.53,0,0.28,0,6.2,0.56,0.56,3.1,0,0.28,0,0,0.28
21Day,10.36,0.74,0,20.35,0.37,7.03,0,11.1,0,0,0,1.48,0,9.62,0,1.48,4.81,3.33,38.11,0,0,2.59,0,12.95,29.23,0,0.37,0,11.84,2.59,1.85,2.59,0.74,0,0,0,1.48
3Month,0.1,0.62,0.21,8.53,0.21,0,0.1,0.1,0.1,0.73,0.1,8.11,0.73,0.94,4.99,0.73,1.56,1.77,2.7,0.73,0,0.73,0.21,0.21,0.1,0.42,0,0,0.21,0.52,27.15,0.1,0,0.1,0.73,2.39,3.64
22Month,0.14,1.09,0.55,3.28,0,0,0.27,0.96,0.41,2.87,2.6,78.16,0.27,3.55,8.88,0.27,0.41,2.73,5.6,0,1.64,0.27,0,0.14,0.14,0.27,0.14,1.09,0,0,9.43,0.14,0.14,0.14,0,0,1.64
