stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0
3Month,0.208034013289345,0.208034013289345,0.312051019934018,0.208034013289345,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0,0,0.104017006644673,19.2431462292644,0.104017006644673,1.87230611960411,0.104017006644673
