stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast
24hpf,0,0,0,1,0,1,0,0
72hpf,0.281848056003223,0.563696112006446,0,0,0.281848056003223,0.563696112006446,0,0
21Day,0,0,0.369986860264282,0.739973720528564,0,0.369986860264282,0,0.369986860264282
22Month,0,0,0,0.273298863976266,0,0,0.136649431988133,0
