stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hatching.gland,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,1,1,0,1,0,0,1,1,2,0,18,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.563696112006446,1.97293639202256,1.97293639202256,0.281848056003223,0.281848056003223,0
21Day,0,0.369986860264282,1.47994744105713,0,0.369986860264282,0,0,0,0.739973720528564,0.369986860264282,2.21992116158569,0,0,0
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0.208034013289345,0.208034013289345
22Month,0,0,0,0,0.136649431988133,0.273298863976266,0,0,0,0,0,0,0,0
