stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,0,0,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,27,0,0,0,2,23,109,0,0,0,1,0,0,0,0,0,31,0,0,0
72hpf,1.97,0.56,0,2.82,2.82,1.69,0,0,0,0,0,0,0,0,0,0.28,3.38,3.38,0.28,8.74,0,1.69,0.56,2.54,52.71,39.18,0.28,0.28,0,78.35,0,0,14.37,8.17,0.56,55.81,0,0,0
21Day,1.11,0.74,0,5.92,0.37,2.59,0,0.37,0,0.37,0,0,9.25,0,1.11,2.22,0.37,2.22,0.74,19.61,0,0,1.85,1.48,33.3,44.03,0,0,0,32.56,2.22,0,16.65,26.27,0.37,32.56,0,0,1.48
3Month,0.21,0.21,0.83,14.04,0.1,0,0.62,0,1.56,1.04,0.42,0,211.67,1.14,0,2.91,1.66,1.46,0.94,4.58,0.21,0.21,0.94,14.04,0.62,0.94,0.94,0.1,0,0.62,2.08,1.04,4.78,0,0,1.46,0.42,4.06,0.42
22Month,0,0.68,0.96,12.03,0,0,0.14,0,0.14,0.55,0.96,0,156.87,0.14,0,1.09,0.41,0.14,0.96,1.91,0,2.19,0.14,0.96,0.68,1.23,0.14,0.14,0.41,0.27,0.41,0.68,15.03,1.91,0,0.68,0,0.14,0.55
