stage,Enterocyte,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Keratinocyte,Macrophage,Neural.cell
72hpf,0,0,0,0,0,0,0,0.281848056003223
21Day,0,0.369986860264282,0.369986860264282,0,0,0,1.10996058079285,0.369986860264282
3Month,0.104017006644673,0,0,0.208034013289345,0,0,0,0
22Month,0.683247159940666,0,0,0,0.546597727952532,0.136649431988133,0.136649431988133,0
